"Id","Name","Description","Code","Is Active","Location","EntryStation_Permission_Lot_Rel","lot_location","lot_total_space_count","lot_type_uid","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"138","Police Services Center Lot","Police Services Center Lot","410","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7213670611383 39.5074201791084 ,-84.7211793065073 39.5074263874204 ,-84.7211658954622 39.5071697767263 ,-84.7206294536592 39.5071780545054 ,-84.7206723690034 39.5074098319204 ,-84.7204846143724 39.5074139707958 ,-84.7204658389093 39.5071118322448 ,-84.7205677628519 39.5071014850109 ,-84.7205489873888 39.5069276512507 ,-84.720782339573 39.5069276512507 ,-84.7207877039911 39.5070911377754 ,-84.7209727764131 39.5070849294334 ,-84.7209808230402 39.5069048872738 ,-84.7212678194047 39.5069131650844 ,-84.7212705016138 39.507062165508 ,-84.7211873531343 39.5070787210909 ,-84.7212034463884 39.5071490822741 ,-84.7213429212572 39.5071573600557 ,-84.7213670611383 39.5074201791084))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"83","Porter Hall Service Drive","Porter Hall Service Drive","233","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7361095546695 39.5045903727078 ,-84.7359614966992 39.5045837502443 ,-84.7359614966992 39.5046615642374 ,-84.7358391880336 39.5046632198594 ,-84.7358434795025 39.5044777906477 ,-84.7359700798008 39.5044811019004 ,-84.7359700798008 39.5045224923875 ,-84.7361202835056 39.504515869886 ,-84.7361095546695 39.5045903727078))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"149","Presidents Hall","Presidents Hall","131","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7316104173662 39.5154677552614 ,-84.7316372394563 39.515229797112 ,-84.731757938862 39.51494631547 ,-84.7318223118783 39.5147952627358 ,-84.7318384051324 39.5146669711146 ,-84.7316077351572 39.5146855941066 ,-84.7316077351572 39.5148035396065 ,-84.7316989302637 39.5148594084576 ,-84.731575548649 39.5151739285588 ,-84.7315165400506 39.5154801704468 ,-84.7316104173662 39.5154677552614))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"103","Presser Hall Lot","Presser Hall Lot","329","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7306668161038 39.5041127254787 ,-84.7300209402057 39.5041110698436 ,-84.7300123571041 39.5039786194138 ,-84.7294802067701 39.5039753081372 ,-84.7294051049177 39.5040415333868 ,-84.7293965219798 39.5041739836967 ,-84.7294372914259 39.5043461687158 ,-84.7297419904682 39.5043478243453 ,-84.729975879127 39.504241864389 ,-84.7306603789004 39.5042567650122 ,-84.7306668161038 39.5041127254787))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"84","Rec Sports Center - South Lot","Rec Sports Center - South Lot","234","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7377811073603 39.502189272152 ,-84.7377789616259 39.5018233671166 ,-84.7374914287867 39.5018150886996 ,-84.7374849914196 39.5018945614491 ,-84.737366974223 39.5019061512004 ,-84.737366974223 39.5019740341078 ,-84.7365816236199 39.5019475432211 ,-84.7366159556988 39.5021743710697 ,-84.7377811073603 39.502189272152))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"85","Rec Sports Center - West Lot","Rec Sports Center - West Lot","235","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7392928004594 39.5030402836684 ,-84.7393206953349 39.5023035136134 ,-84.7388443350793 39.5023101362627 ,-84.7388765215875 39.5029657791689 ,-84.7392928004594 39.5030402836684))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"86","Richard Hall Service Drive","Richard Hall Service Drive","236","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7361910938891 39.5031371393682 ,-84.7361889481546 39.5030460784487 ,-84.7359851002695 39.5030560123477 ,-84.7359486221286 39.5029450834965 ,-84.7358027100564 39.5029517060845 ,-84.735830604932 39.5030245549539 ,-84.7357254623059 39.5030278662758 ,-84.7357233165714 39.5031685967427 ,-84.7358563542367 39.5031702524002 ,-84.735925018722 39.5031288611077 ,-84.7361910938891 39.5031371393682))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"101","Roudebush Hall Lot","Roudebush Hall Lot","121","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.733679473302 39.5096948674781 ,-84.7338640092495 39.5096965230117 ,-84.7338683008822 39.5100342433117 ,-84.7339734435083 39.5100392097619 ,-84.7339884638133 39.5093290019771 ,-84.7336837649347 39.5096087816958 ,-84.733679473302 39.5096948674781))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"102","Roudebush Hall Lot - Timed","Roudebush Hall Lot - Timed","122","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7338039278658 39.5100027890451 ,-84.7338039278658 39.5096998340157 ,-84.7336708902004 39.5097031449564 ,-84.7336816190365 39.5100061000029 ,-84.7338039278658 39.5100027890451))","","85f20ab3-1a03-4478-abf0-394079fad1b6","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"104","Sawyer Lot","Sawyer Lot","330","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7249521016421 39.5012525679505 ,-84.7248233556094 39.5012459451373 ,-84.7248898743602 39.5011366690398 ,-84.7249521016421 39.501067129607 ,-84.7250529526356 39.5011018993637 ,-84.7249735593142 39.5011797172554 ,-84.7249521016421 39.5012525679505))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"87","Shriver Center - East Lot","Shriver Center - East Lot","240","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7310042381288 39.5059239597269 ,-84.7309956548635 39.5062782541366 ,-84.7315771579089 39.5062799097201 ,-84.7316608428629 39.5062153421886 ,-84.7316586971284 39.5059686605364 ,-84.7316608428629 39.5059305820311 ,-84.7310042381288 39.5059239597269))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"88","Shriver Center - West Lot","Shriver Center - West Lot","242","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.732129692966 39.5063051572603 ,-84.7321425675365 39.5058780171859 ,-84.7328056096377 39.5058912618656 ,-84.7327991722706 39.5063167463076 ,-84.732129692966 39.5063051572603))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"140","Soccer Fields Lot","Soccer Fields Lot","411","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7127271294268 39.5082578823274 ,-84.712154209483 39.5082760931613 ,-84.712164938319 39.5080277632672 ,-84.7127142548563 39.5080128634526 ,-84.7127271294268 39.5082578823274))","","30794165-2ecc-47dc-9b48-e3ed39640656","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"89","South Chiller Lot","South Chiller Lot","219","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7347534298571 39.5006329206074 ,-84.7341890930149 39.5006279534849 ,-84.7341976761165 39.5010584372124 ,-84.7347620129587 39.5010733385182 ,-84.7347534298571 39.5006329206074))","","85f20ab3-1a03-4478-abf0-394079fad1b6","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"90","South Garage","South Garage","206","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7391227481786 39.5042029571683 ,-84.7391999959292 39.5032758000214 ,-84.7384318112019 39.5032526210369 ,-84.7384017705919 39.5041996459024 ,-84.7391227481786 39.5042029571683))","","4a178ace-6815-46f5-b1c5-043b21626999","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"91","South Garage Parking Lot","South Garage Parking Lot","205","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7389618158014 39.5042861523807 ,-84.7384403944672 39.5042729073319 ,-84.7384253738348 39.5043755560465 ,-84.7389167547227 39.5043788672725 ,-84.7389618158014 39.5042861523807))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"115","Steam Plant Lot","Steam Plant Lot","331","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7254810332926 39.5008518881034 ,-84.7253286838533 39.5009429519294 ,-84.7249660491617 39.5005604831848 ,-84.7242686746542 39.5008220853937 ,-84.724187135762 39.5009512304502 ,-84.7243330476705 39.5012144869084 ,-84.7241485118867 39.5012972717412 ,-84.7240326402608 39.5009628203904 ,-84.7241420745196 39.5007608241897 ,-84.724487543008 39.5005174346488 ,-84.7248330114964 39.5004131245125 ,-84.725133418906 39.5004247145424 ,-84.7254810332926 39.5008518881034))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"117","Stonebridge Hall Service Drive","Stonebridge Hall Service Drive","343","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7282142042788 39.5057430867453 ,-84.7280682920429 39.5057977212099 ,-84.7279331088068 39.5057679205895 ,-84.727789342469 39.5056768631172 ,-84.7278365492822 39.5055758719565 ,-84.7281112073871 39.5055543492452 ,-84.7283686994525 39.5056371289164 ,-84.7282142042788 39.5057430867453))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"92","Student Health Services Lot","Student Health Services Lot","244","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7391356229129 39.5053974815073 ,-84.7381850479725 39.5053925147095 ,-84.7381850479725 39.5050680166855 ,-84.73917210089 39.5050845727435 ,-84.7391356229129 39.5053974815073))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"118","Symmes Hall - North Lot","Symmes Hall - North Lot","332","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7300874591203 39.5125298461599 ,-84.7288858293179 39.5125364678661 ,-84.7288987040521 39.51242389868 ,-84.7301110625268 39.5124321758332 ,-84.7300874591203 39.5125298461599))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"119","Symmes Hall - West","Symmes Hall - West","333","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7297613024058 39.5119984516657 ,-84.7299994825336 39.51200176256 ,-84.7299823164941 39.5123659585801 ,-84.7298256754222 39.5123609922646 ,-84.7298406957272 39.5122368347677 ,-84.7297677397729 39.5122384901776 ,-84.7297613024058 39.5119984516657))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"100","Tallawanda Rd.","Tallawanda Rd.","123","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.73465096944 39.5149686629763 ,-84.7347593307497 39.5115105087803 ,-84.7346348761859 39.5115138196348 ,-84.7345222234073 39.514977767467 ,-84.73465096944 39.5149686629763))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"93","Tappan Driveway","Tappan Driveway","245","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7317252158793 39.5022327335803 ,-84.7317316530827 39.5020539206203 ,-84.7309978007617 39.5020323968182 ,-84.7310085295977 39.5021383601432 ,-84.7314848898533 39.5021499498538 ,-84.7314655780794 39.5022741254065 ,-84.7317252158793 39.5022327335803))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"111","Thomson Hall - East Lot","Thomson Hall - East Lot","335","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7253458498928 39.5051185126532 ,-84.7247922420503 39.5048966612473 ,-84.7249724863651 39.5046499749141 ,-84.7255260943713 39.5049132173461 ,-84.7253458498928 39.5051185126532))","","8206ffbd-e733-4c5f-b3cf-e58a392791a7","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"112","Thomson Hall - West Lot","Thomson Hall - West Lot","336","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7261467576028 39.505008828757 ,-84.7258227466229 39.5043945956963 ,-84.7259729503277 39.5043465826153 ,-84.7263162732453 39.5049674385595 ,-84.7261467576028 39.505008828757))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"113","Thomson Hall Circle","Thomson Hall Circle","334","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.725816845894 39.5044297776557 ,-84.7255464790943 39.5044662013095 ,-84.7253447771074 39.5043950095955 ,-84.7252074479731 39.504294016572 ,-84.7251602409962 39.5041797783983 ,-84.7250958679798 39.5040175267285 ,-84.725102305347 39.5037244794069 ,-84.7252374887468 39.5037294463713 ,-84.725201010606 39.5039330895203 ,-84.7252761124584 39.5041483214815 ,-84.7253361940058 39.5042426921892 ,-84.7254499195698 39.504313884075 ,-84.7255872487041 39.5043569302752 ,-84.7258104085269 39.5043337515565 ,-84.725816845894 39.5044297776557))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"94","Warfield Hall Lot","Warfield Hall Lot","256","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7348848580988 39.5068059673536 ,-84.7348912953022 39.5065195540702 ,-84.7355972527477 39.5065427320914 ,-84.7356036901148 39.5068274896773 ,-84.7348848580988 39.5068059673536))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"95","Wells Hall Lot","Wells Hall Lot","250","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7382971644403 39.5062186533269 ,-84.7383529543551 39.5059901831195 ,-84.7376427054407 39.5059802495767 ,-84.7376577257457 39.5062186533269 ,-84.7382971644403 39.5062186533269))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"107","Western Dining Service Drive","Western Dining Service Drive","348","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7278703450503 39.5044699264457 ,-84.7280806303026 39.5042960861025 ,-84.7277394532831 39.5041189340547 ,-84.7276257275554 39.5042083379672 ,-84.7278381585421 39.5043043642239 ,-84.727717995611 39.5044252247036 ,-84.7278703450503 39.5044699264457))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"108","Western Dr.","Western Dr.","337","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7258822918594 39.5029103146776 ,-84.726023912299 39.5016967072038 ,-84.7259037495316 39.501690084433 ,-84.7258211373629 39.5023598064274 ,-84.7257792949678 39.5029219042753 ,-84.7258822918594 39.5029103146776))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"109","Western Dr. - Bachelor","Western Dr. - Bachelor","338","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7305976151439 39.5063212991358 ,-84.730327248508 39.5063163324041 ,-84.7301319837244 39.5062633539469 ,-84.7298916576985 39.5062120310185 ,-84.7297672032984 39.50617726385 ,-84.7297414539936 39.5060977959978 ,-84.7299367189409 39.5061458078374 ,-84.7302757500621 39.5062070642948 ,-84.7306104897145 39.5062236200814 ,-84.7305976151439 39.5063212991358))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"110","Western Lodge Lot","Western Lodge Lot","339","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7260823845865 39.5006221584871 ,-84.7261896729471 39.5002264422204 ,-84.7259514926556 39.5001701476469 ,-84.7258377670916 39.500605601366 ,-84.7260823845865 39.5006221584871))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"96","Williams Hall - North Lot","Williams Hall - North Lot","246","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7366164921733 39.5068841927428 ,-84.7366079090718 39.5066739359457 ,-84.7370971440616 39.5066772470938 ,-84.7371915578516 39.5068924705559 ,-84.7366164921733 39.5068841927428))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"98","Williams Hall - South Drive","Williams Hall - South Drive","247","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7373589275959 39.5062654234187 ,-84.7371186017337 39.5055982225084 ,-84.7365993261339 39.5055965668772 ,-84.7366915941895 39.5060021861089 ,-84.7367237805339 39.5061180768741 ,-84.737004876006 39.5061379438241 ,-84.7370027302715 39.5062637678349 ,-84.7373589275959 39.5062654234187))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"97","Williams Hall - West Lot","Williams Hall - West Lot","248","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7371143102647 39.5066925610961 ,-84.7370971440616 39.5064624368519 ,-84.7369962930681 39.5064707147153 ,-84.7369834183338 39.5063465466295 ,-84.7373739480646 39.5063382687513 ,-84.7373718023302 39.5066892499488 ,-84.7371143102647 39.5066925610961))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"105","Wilson Hall - Circle","Wilson Hall - Circle","340","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.727608561516 39.5102705637689 ,-84.7275012731554 39.5098434481016 ,-84.7270764111819 39.5097639843791 ,-84.7268189191165 39.5099030457707 ,-84.7268747088675 39.5103434049659 ,-84.7270849941198 39.5103566487945 ,-84.7270163296345 39.5099858202614 ,-84.7271751162772 39.5099129786895 ,-84.7273210285131 39.5099394665082 ,-84.7274841069522 39.5103665816485 ,-84.727608561516 39.5102705637689))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"106","Wilson Hall - East Lot","Wilson Hall - East Lot","341","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7262181042971 39.5098864908607 ,-84.7263082264546 39.5097043865907 ,-84.7258747815432 39.5096414776814 ,-84.7258104085269 39.5098500700954 ,-84.7262181042971 39.5098864908607))","","8206ffbd-e733-4c5f-b3cf-e58a392791a7","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"151","Withrow Hall Service Drive","Withrow Hall Service Drive","133","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7345742583276 39.5130384746221 ,-84.7337776422502 39.5130364053519 ,-84.7337615489961 39.5128439629591 ,-84.7340485453607 39.512846032235 ,-84.7340351343156 39.5129660501304 ,-84.7345688939096 39.5129743272189 ,-84.7345742583276 39.5130384746221))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"99","Withrow Ln.","Withrow Ln.","125","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7308154102213 39.5125393648525 ,-84.7308197020176 39.5124267956711 ,-84.7331027982001 39.5124599042765 ,-84.7331113814654 39.5125824060047 ,-84.7308154102213 39.5125393648525))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"122","Yager Stadium - East Lot","Yager Stadium - East Lot","412","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7322444913154 39.5187130092641 ,-84.7319698333742 39.5190639278714 ,-84.7318239208109 39.5195009183374 ,-84.731978416312 39.519884938157 ,-84.7320728299384 39.5200968102608 ,-84.7322959895975 39.5202623348527 ,-84.732210158909 39.5204079960915 ,-84.7323389049417 39.5207986317198 ,-84.7321929930332 39.5208979455188 ,-84.7318239208109 39.5204212380645 ,-84.7320899958142 39.520328544579 ,-84.7317466730603 39.5198716960817 ,-84.7316265106203 39.5194611921369 ,-84.7317724225287 39.5189712324481 ,-84.7321329111584 39.5186004500232 ,-84.7322444913154 39.5187130092641))","","30794165-2ecc-47dc-9b48-e3ed39640656","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"126","Yager Stadium - Inside Fence","Yager Stadium - Inside Fence","425","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7340147494289 39.5200016334102 ,-84.734203577009 39.5196573405048 ,-84.7341949939074 39.5192203508966 ,-84.7339503764125 39.5188892963519 ,-84.733542680806 39.5186807312038 ,-84.7330749034883 39.5186244515801 ,-84.7322509286825 39.518737010782 ,-84.7319505212728 39.5191640717101 ,-84.7318561076465 39.5195017460821 ,-84.7320234775545 39.5199321128877 ,-84.732306718761 39.520230057544 ,-84.7329332827213 39.5204386180832 ,-84.7337486742619 39.5202631624462 ,-84.7340147494289 39.5200016334102))","","255a28e3-6b2f-4001-bc92-3718c5b07bc0","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"125","Yager Stadium - Red","Yager Stadium - Red","423","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7349041700365 39.5211627816848 ,-84.734676718581 39.5203153025883 ,-84.7339814901353 39.5204278590501 ,-84.7342475651386 39.5211793339077 ,-84.7349041700365 39.5211627816848))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
"123","Yager Stadium - West Lot","Yager Stadium - West Lot","413","True","d7d1007c-5c0b-4f24-981b-962389ed173b","EntryStation_Permission_Lot_Rel","Polygon ((-84.7344632148089 39.5201001207375 ,-84.7341628073993 39.5199643902717 ,-84.7343301771436 39.5196829969921 ,-84.7343816755894 39.5194578815981 ,-84.7346434592875 39.5193751183929 ,-84.7346520423891 39.5197624493693 ,-84.7344632148089 39.5201001207375))","","2624e91d-ad91-bde6-85ed-0b33d64e95ce","Permit_Inventory_Series","Personnel_Productivity","Space_Inventory","Zone_Polygons"
